apparent_temperature_quality,apparent_temperature_snapshot_id,apparent_temperature_source_value,apparent_temperature_value,apparent_temperature_value_id,cloud_cover_quality,cloud_cover_snapshot_id,cloud_cover_source_value,cloud_cover_value,cloud_cover_value_id,local_date,local_hour,location_id,measurement_id,period_end,period_start,pm25,precipitation_quality,precipitation_snapshot_id,precipitation_source_value,precipitation_value,precipitation_value_id,quality,relative_humidity_2m_quality,relative_humidity_2m_snapshot_id,relative_humidity_2m_source_value,relative_humidity_2m_value,relative_humidity_2m_value_id,response_id,revision,sensor_id,shortwave_radiation_quality,shortwave_radiation_snapshot_id,shortwave_radiation_source_value,shortwave_radiation_value,shortwave_radiation_value_id,source_pm25,surface_pressure_quality,surface_pressure_snapshot_id,surface_pressure_source_value,surface_pressure_value,surface_pressure_value_id,temperature_2m_quality,temperature_2m_snapshot_id,temperature_2m_source_value,temperature_2m_value,temperature_2m_value_id,weekday,wind_direction_10m_quality,wind_direction_10m_snapshot_id,wind_direction_10m_source_value,wind_direction_10m_value,wind_direction_10m_value_id,wind_speed_10m_quality,wind_speed_10m_snapshot_id,wind_speed_10m_source_value,wind_speed_10m_value,wind_speed_10m_value_id
accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,36.9,36.9,34024,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,47.0,47.0,35032,2026-08-09,22,oceanpark,3653,2026-08-09T16:00:00+00:00,2026-08-09T15:00:00+00:00,50.6,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,0.6,0.6,34361,accepted,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,86.0,86.0,34192,98a18002-1502-48a3-81a0-ea69bc60385a,1,openaq_14581375,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,0.0,0.0,35201,50.6,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,1000.6,1000.6,34864,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,29.7,29.7,33856,6,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,21.0,21.0,34696,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,1.82,1.82,34528
accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,36.9,36.9,34025,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,47.0,47.0,35033,2026-08-09,23,oceanpark,3654,2026-08-09T17:00:00+00:00,2026-08-09T16:00:00+00:00,52.1,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,0.0,0.0,34362,accepted,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,85.0,85.0,34193,98a18002-1502-48a3-81a0-ea69bc60385a,1,openaq_14581375,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,0.0,0.0,35202,52.1,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,1000.8,1000.8,34865,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,29.8,29.8,33857,6,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,330.0,330.0,34697,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,2.13,2.13,34529
accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,35.9,35.9,34026,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,46.0,46.0,35034,2026-08-10,0,oceanpark,3655,2026-08-09T18:00:00+00:00,2026-08-09T17:00:00+00:00,52.4,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,0.0,0.0,34363,accepted,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,88.0,88.0,34194,98a18002-1502-48a3-81a0-ea69bc60385a,1,openaq_14581375,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,0.0,0.0,35203,52.4,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,1000.1,1000.1,34866,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,29.0,29.0,33858,0,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,324.0,324.0,34698,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,2.15,2.15,34530
accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,35.9,35.9,34027,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,32.0,32.0,35035,2026-08-10,1,oceanpark,3656,2026-08-09T19:00:00+00:00,2026-08-09T18:00:00+00:00,70.4,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,0.0,0.0,34364,accepted,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,89.0,89.0,34195,98a18002-1502-48a3-81a0-ea69bc60385a,1,openaq_14581375,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,0.0,0.0,35204,70.4,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,999.3,999.3,34867,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,28.9,28.9,33859,0,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,323.0,323.0,34699,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,2.0,2.0,34531
accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,35.6,35.6,34028,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,26.0,26.0,35036,2026-08-10,2,oceanpark,3657,2026-08-09T20:00:00+00:00,2026-08-09T19:00:00+00:00,40.6,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,0.0,0.0,34365,accepted,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,88.0,88.0,34196,98a18002-1502-48a3-81a0-ea69bc60385a,1,openaq_14581375,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,0.0,0.0,35205,40.6,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,998.7,998.7,34868,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,28.9,28.9,33860,0,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,315.0,315.0,34700,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,2.12,2.12,34532
accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,34.6,34.6,34029,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,24.0,24.0,35037,2026-08-10,3,oceanpark,3658,2026-08-09T21:00:00+00:00,2026-08-09T20:00:00+00:00,32.7,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,0.0,0.0,34366,accepted,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,87.0,87.0,34197,98a18002-1502-48a3-81a0-ea69bc60385a,1,openaq_14581375,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,0.0,0.0,35206,32.7,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,998.2,998.2,34869,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,28.4,28.4,33861,0,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,309.0,309.0,34701,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,2.45,2.45,34533
accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,34.7,34.7,34030,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,17.0,17.0,35038,2026-08-10,4,oceanpark,3659,2026-08-09T22:00:00+00:00,2026-08-09T21:00:00+00:00,25.6,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,0.0,0.0,34367,accepted,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,87.0,87.0,34198,98a18002-1502-48a3-81a0-ea69bc60385a,1,openaq_14581375,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,0.0,0.0,35207,25.6,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,998.3,998.3,34870,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,28.4,28.4,33862,0,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,313.0,313.0,34702,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,2.12,2.12,34534
accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,35.4,35.4,34031,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,22.0,22.0,35039,2026-08-10,5,oceanpark,3660,2026-08-09T23:00:00+00:00,2026-08-09T22:00:00+00:00,22.2,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,0.0,0.0,34368,accepted,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,86.0,86.0,34199,98a18002-1502-48a3-81a0-ea69bc60385a,1,openaq_14581375,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,6.0,6.0,35208,22.2,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,998.8,998.8,34871,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,28.8,28.8,33863,0,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,333.0,333.0,34703,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,1.79,1.79,34535
accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,35.1,35.1,34032,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,22.0,22.0,35040,2026-08-10,6,oceanpark,3661,2026-08-10T00:00:00+00:00,2026-08-09T23:00:00+00:00,31.3,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,0.0,0.0,35713,accepted,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,86.0,86.0,34200,98a18002-1502-48a3-81a0-ea69bc60385a,1,openaq_14581375,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,112.0,112.0,36553,31.3,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,999.4,999.4,34872,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,28.7,28.7,33864,0,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,324.0,324.0,34704,accepted,b81ebdbf-e13c-481a-9793-d966732b9c6e,2.22,2.22,34536
accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,35.6,35.6,35377,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,33.0,33.0,36385,2026-08-10,7,oceanpark,3662,2026-08-10T01:00:00+00:00,2026-08-10T00:00:00+00:00,29.8,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,0.0,0.0,35714,accepted,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,85.0,85.0,35545,df74db13-e2c2-43cf-a1b5-e4c2b113acb7,1,openaq_14581375,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,302.0,302.0,36554,29.8,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,999.7,999.7,36217,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,29.3,29.3,35209,0,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,317.0,317.0,36049,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,2.65,2.65,35881
accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,36.0,36.0,35378,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,27.0,27.0,36386,2026-08-10,8,oceanpark,3663,2026-08-10T02:00:00+00:00,2026-08-10T01:00:00+00:00,36.1,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,0.0,0.0,35715,accepted,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,83.0,83.0,35546,df74db13-e2c2-43cf-a1b5-e4c2b113acb7,1,openaq_14581375,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,483.0,483.0,36555,36.1,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,999.7,999.7,36218,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,29.7,29.7,35210,0,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,317.0,317.0,36050,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,2.65,2.65,35882
accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,39.8,39.8,35379,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,30.0,30.0,36387,2026-08-10,9,oceanpark,3664,2026-08-10T03:00:00+00:00,2026-08-10T02:00:00+00:00,36.4,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,0.0,0.0,35716,accepted,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,69.0,69.0,35547,df74db13-e2c2-43cf-a1b5-e4c2b113acb7,1,openaq_14581375,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,627.0,627.0,36556,36.4,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,1000.0,1000.0,36219,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,33.3,33.3,35211,0,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,318.0,318.0,36051,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,2.69,2.69,35883
accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,40.6,40.6,35380,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,30.0,30.0,36388,2026-08-10,10,oceanpark,3665,2026-08-10T04:00:00+00:00,2026-08-10T03:00:00+00:00,39.6,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,0.1,0.1,35717,accepted,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,67.0,67.0,35548,df74db13-e2c2-43cf-a1b5-e4c2b113acb7,1,openaq_14581375,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,662.0,662.0,36557,39.6,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,1000.4,1000.4,36220,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,33.8,33.8,35212,0,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,321.0,321.0,36052,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,2.88,2.88,35884
accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,40.9,40.9,35381,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,26.0,26.0,36389,2026-08-10,11,oceanpark,3666,2026-08-10T05:00:00+00:00,2026-08-10T04:00:00+00:00,33.6,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,0.1,0.1,35718,accepted,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,67.0,67.0,35549,df74db13-e2c2-43cf-a1b5-e4c2b113acb7,1,openaq_14581375,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,833.0,833.0,36558,33.6,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,999.7,999.7,36221,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,33.8,33.8,35213,0,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,325.0,325.0,36053,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,2.87,2.87,35885
accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,43.9,43.9,35382,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,23.0,23.0,36390,2026-08-10,12,oceanpark,3667,2026-08-10T06:00:00+00:00,2026-08-10T05:00:00+00:00,32.5,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,0.1,0.1,35719,accepted,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,59.0,59.0,35550,df74db13-e2c2-43cf-a1b5-e4c2b113acb7,1,openaq_14581375,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,752.0,752.0,36559,32.5,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,999.1,999.1,36222,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,36.0,36.0,35214,0,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,337.0,337.0,36054,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,2.87,2.87,35886
accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,43.5,43.5,35383,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,16.0,16.0,36391,2026-08-10,13,oceanpark,3668,2026-08-10T07:00:00+00:00,2026-08-10T06:00:00+00:00,32.4,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,0.0,0.0,35720,accepted,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,58.0,58.0,35551,df74db13-e2c2-43cf-a1b5-e4c2b113acb7,1,openaq_14581375,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,799.0,799.0,36560,32.4,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,998.5,998.5,36223,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,36.0,36.0,35215,0,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,346.0,346.0,36055,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,2.68,2.68,35887
accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,44.0,44.0,35384,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,7.0,7.0,36392,2026-08-10,14,oceanpark,3669,2026-08-10T08:00:00+00:00,2026-08-10T07:00:00+00:00,30.9,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,0.5,0.5,35721,accepted,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,58.0,58.0,35552,df74db13-e2c2-43cf-a1b5-e4c2b113acb7,1,openaq_14581375,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,534.0,534.0,36561,30.9,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,997.8,997.8,36224,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,36.1,36.1,35216,0,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,348.0,348.0,36056,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,2.4,2.4,35888
accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,43.2,43.2,35385,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,9.0,9.0,36393,2026-08-10,15,oceanpark,3670,2026-08-10T09:00:00+00:00,2026-08-10T08:00:00+00:00,30.7,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,0.0,0.0,35722,accepted,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,57.0,57.0,35553,df74db13-e2c2-43cf-a1b5-e4c2b113acb7,1,openaq_14581375,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,478.0,478.0,36562,30.7,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,996.7,996.7,36225,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,36.6,36.6,35217,0,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,353.0,353.0,36057,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,2.16,2.16,35889
accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,44.0,44.0,35386,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,19.0,19.0,36394,2026-08-10,16,oceanpark,3671,2026-08-10T10:00:00+00:00,2026-08-10T09:00:00+00:00,31.8,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,0.0,0.0,35723,accepted,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,57.0,57.0,35554,df74db13-e2c2-43cf-a1b5-e4c2b113acb7,1,openaq_14581375,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,318.0,318.0,36563,31.8,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,996.4,996.4,36226,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,36.8,36.8,35218,0,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,335.0,335.0,36058,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,1.43,1.43,35890
accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,42.4,42.4,35387,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,64.0,64.0,36395,2026-08-10,17,oceanpark,3672,2026-08-10T11:00:00+00:00,2026-08-10T10:00:00+00:00,29.9,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,0.0,0.0,35724,accepted,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,62.0,62.0,35555,df74db13-e2c2-43cf-a1b5-e4c2b113acb7,1,openaq_14581375,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,134.0,134.0,36564,29.9,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,996.5,996.5,36227,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,35.3,35.3,35219,0,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,319.0,319.0,36059,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,1.67,1.67,35891
accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,41.9,41.9,35388,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,43.0,43.0,36396,2026-08-10,18,oceanpark,3673,2026-08-10T12:00:00+00:00,2026-08-10T11:00:00+00:00,32.7,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,0.0,0.0,35725,accepted,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,69.0,69.0,35556,df74db13-e2c2-43cf-a1b5-e4c2b113acb7,1,openaq_14581375,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,8.0,8.0,36565,32.7,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,997.0,997.0,36228,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,34.2,34.2,35220,0,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,309.0,309.0,36060,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,1.67,1.67,35892
accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,39.6,39.6,35389,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,32.0,32.0,36397,2026-08-10,19,oceanpark,3674,2026-08-10T13:00:00+00:00,2026-08-10T12:00:00+00:00,38.3,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,0.0,0.0,35726,accepted,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,76.0,76.0,35557,df74db13-e2c2-43cf-a1b5-e4c2b113acb7,1,openaq_14581375,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,0.0,0.0,36566,38.3,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,997.4,997.4,36229,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,32.2,32.2,35221,0,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,321.0,321.0,36061,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,1.74,1.74,35893
accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,39.3,39.3,35390,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,4.0,4.0,36398,2026-08-10,20,oceanpark,3675,2026-08-10T14:00:00+00:00,2026-08-10T13:00:00+00:00,43.5,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,0.0,0.0,35727,accepted,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,78.0,78.0,35558,df74db13-e2c2-43cf-a1b5-e4c2b113acb7,1,openaq_14581375,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,0.0,0.0,36567,43.5,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,998.1,998.1,36230,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,31.9,31.9,35222,0,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,341.0,341.0,36062,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,1.96,1.96,35894
accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,38.9,38.9,35391,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,11.0,11.0,36399,2026-08-10,21,oceanpark,3676,2026-08-10T15:00:00+00:00,2026-08-10T14:00:00+00:00,40.0,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,0.0,0.0,35728,accepted,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,83.0,83.0,35559,df74db13-e2c2-43cf-a1b5-e4c2b113acb7,1,openaq_14581375,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,0.0,0.0,36568,40.0,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,998.9,998.9,36231,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,31.1,31.1,35223,0,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,345.0,345.0,36063,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,1.76,1.76,35895
accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,38.7,38.7,35392,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,11.0,11.0,36400,2026-08-10,22,oceanpark,3677,2026-08-10T16:00:00+00:00,2026-08-10T15:00:00+00:00,41.4,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,0.0,0.0,35729,accepted,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,80.0,80.0,35560,df74db13-e2c2-43cf-a1b5-e4c2b113acb7,1,openaq_14581375,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,0.0,0.0,36569,41.4,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,999.3,999.3,36232,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,31.3,31.3,35224,0,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,343.0,343.0,36064,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,1.68,1.68,35896
accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,38.4,38.4,35393,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,10.0,10.0,36401,2026-08-10,23,oceanpark,3678,2026-08-10T17:00:00+00:00,2026-08-10T16:00:00+00:00,43.7,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,0.0,0.0,35730,accepted,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,79.0,79.0,35561,df74db13-e2c2-43cf-a1b5-e4c2b113acb7,1,openaq_14581375,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,0.0,0.0,36570,43.7,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,999.3,999.3,36233,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,31.1,31.1,35225,0,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,346.0,346.0,36065,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,1.49,1.49,35897
accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,36.7,36.7,35394,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,19.0,19.0,36402,2026-08-11,0,oceanpark,3679,2026-08-10T18:00:00+00:00,2026-08-10T17:00:00+00:00,47.7,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,0.0,0.0,35731,accepted,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,82.0,82.0,35562,df74db13-e2c2-43cf-a1b5-e4c2b113acb7,1,openaq_14581375,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,0.0,0.0,36571,47.7,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,999.1,999.1,36234,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,29.8,29.8,35226,1,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,345.0,345.0,36066,accepted,11374601-fadd-416d-b0ba-4adf48b9b2e9,1.39,1.39,35898
